"Id","Url","ImageUrl","Name","Symbol","CoinName","FullName","Algorithm","ProofType","FullyPremined","TotalCoinSupply","PreMinedValue","TotalCoinsFreeFloat","SortOrder","Sponsored","IsTrading"
"232678","/coins/itt/overview","/media/1384050/itt.png","ITT","ITT","Intelligent Trading Technologies","Intelligent Trading Technologies (ITT)","N/A","N/A","0","11500000","N/A","N/A","1478",false,true
"187030","/coins/aix/overview","/media/1383807/aig.png","AIX","AIX","Aigang","Aigang (AIX)","N/A","N/A","0","29274566.724462560143156861","N/A","N/A","1483",false,true
"194883","/coins/evx/overview","/media/1383850/evx.png","EVX","EVX","Everex","Everex (EVX)","N/A","N/A","0","25000000","N/A","N/A","1484",false,true
"207891","/coins/entrp/overview","/media/1383969/ent.png","ENTRP","ENTRP","Entropy Token","Entropy Token (ENTRP)","N/A","N/A","0","100000000","N/A","N/A","1488",false,true
"207775","/coins/icos/overview","/media/1383968/icos1.png","ICOS","ICOS","ICOBox","ICOBox (ICOS)","N/A","N/A","0","591617","N/A","N/A","1490",false,true
"223283","/coins/pix/overview","/media/1384024/pix.png","PIX","PIX","Lampix","Lampix (PIX)","N/A","N/A","0","327154880","N/A","N/A","1493",false,true
"233044","/coins/medi/overview","/media/1384051/medi.png","MEDI","MEDI","MediBond","MediBond (MEDI)","N/A","N/A","0","250000000","N/A","N/A","1495",false,true
"234508","/coins/hgt/overview","/media/9350692/hgt.jpg","HGT","HGT","Hello Gold","Hello Gold (HGT)","N/A","N/A","0","1000000000","N/A","N/A","1496",false,true
"234526","/coins/lta/overview","/media/9350693/lta.png","LTA","LTA","Litra","Litra (LTA)","N/A","N/A","0","99999999","N/A","N/A","1497",false,false
"234596","/coins/nimfa/overview","/media/9350694/nimfa.jpg","NIMFA","NIMFA","Nimfamoney","Nimfamoney (NIMFA)","N/A","N/A","0","100000000","N/A","N/A","1498",false,true
"234659","/coins/scor/overview","/media/9350695/scor.jpg","SCOR","SCOR","Scorista","Scorista (SCOR)","N/A","N/A","0","N/A","N/A","N/A","1499",false,false
"234707","/coins/mls/overview","/media/9350696/mls.png","MLS","MLS","CPROP","CPROP (MLS)","N/A","N/A","0","100000000","N/A","N/A","1500",false,true
"234766","/coins/kex/overview","/media/9350699/kex.png","KEX","KEX","KexCoin","KexCoin (KEX)","N/A","N/A","0","10000000","N/A","N/A","1501",false,false
"234811","/coins/cob/overview","/media/9350700/cobin.png","COB","COB","Cobinhood","Cobinhood (COB)","N/A","N/A","0","1000000000","N/A","N/A","1502",false,true
"234982","/coins/bro/overview","/media/9350701/bro.png","BRO","BRO","Bitradio","Bitradio (BRO)","PoS","PoS","0","N/A","N/A","N/A","1503",false,true
"235021","/coins/minex/overview","/media/9350702/minex.png","MINEX","MINEX","Minex","Minex (MINEX)","N/A","N/A","0","30000000","N/A","N/A","1504",false,true
"235213","/coins/atl/overview","/media/9350703/atlant.png","ATL","ATL","ATLANT","ATLANT (ATL)","N/A","N/A","0","54175041","N/A","N/A","1505",false,true
"235221","/coins/aristar/overview","/media/9350704/ari.png","ARI*","ARI*","BeckSang","BeckSang (ARI*)","N/A","N/A","0","5000000000","N/A","N/A","1506",false,false
"235993","/coins/magstar/overview","/media/9350711/mag.png","MAG*","MAG*","Magos","Magos (MAG*)","N/A","N/A","0","50123377","N/A","N/A","1507",false,false
"236039","/coins/dft/overview","/media/9350712/dft.png","DFT","DFT","Draftcoin","Draftcoin (DFT)","Scrypt","PoS","0","17405891.19707116","N/A","N/A","1508",false,true
"236131","/coins/ven/overview","/media/12318129/ven.png","VEN","VEN","Vechain","Vechain (VEN)","N/A","N/A","0","1000000000","N/A","N/A","1509",false,true
"236358","/coins/utk/overview","/media/9350717/utrust.png","UTK","UTK","Utrust","Utrust (UTK)","N/A","N/A","0","500000000","N/A","N/A","1510",false,true
"237269","/coins/lat/overview","/media/9350724/lat.png","LAT","LAT","Latium","Latium (LAT)","N/A","N/A","0","30000000","N/A","N/A","1511",false,true
"237385","/coins/soj/overview","/media/9350725/soj.png","SOJ","SOJ","Sojourn Coin","Sojourn Coin (SOJ)","Scrypt","PoW","0","10500000000","N/A","N/A","1512",false,true
"237407","/coins/hdg/overview","/media/9350726/hdg.png","HDG","HDG","Hedge Token","Hedge Token (HDG)","N/A","N/A","0","5774676.11","N/A","N/A","1513",false,true
"237428","/coins/stcn/overview","/media/9350727/stcn.png","STCN","STCN","Stakecoin","Stakecoin (STCN)","PoS","PoS","0","N/A","N/A","N/A","1514",false,true
"237448","/coins/sqp/overview","/media/9350728/sqp.png","SQP","SQP","SqPay","SqPay (SQP)","N/A","N/A","0","1000000","N/A","N/A","1515",false,false
"238571","/coins/riya/overview","/media/9350737/riya.png","RIYA","RIYA","Etheriya","Etheriya (RIYA)","N/A","N/A","0","1861532","N/A","N/A","1516",false,true
"238622","/coins/lnk/overview","/media/9350738/lnk.png","LNK","LNK","Ethereum.Link","Ethereum.Link (LNK)","N/A","N/A","0","47503.2535","N/A","N/A","1517",false,true
"238733","/coins/amb/overview","/media/9350739/amb.png","AMB","AMB","Ambrosus","Ambrosus (AMB)","N/A","N/A","0","361477438","N/A","N/A","1518",false,true
"240142","/coins/wan/overview","/media/9350742/wan.jpg","WAN","WAN","Wanchain","Wanchain (WAN)","N/A","PoS","0","N/A","N/A","N/A","1519",false,true
"240439","/coins/altocar/overview","/media/9350746/altc.png","ALTOCAR","ALTOCAR","AltoCar","AltoCar (ALTOCAR)","N/A","N/A","0","N/A","N/A","N/A","1522",false,true
"241536","/coins/cftstar/overview","/media/9350747/credo.jpg","CFT*","CFT*","Credo","Credo (CFT*)","N/A","N/A","0","N/A","N/A","N/A","1523",false,false
"241634","/coins/blx/overview","/media/9350748/blx.png","BLX","BLX","Blockchain Index","Blockchain Index (BLX)","N/A","N/A","0","372601.2965","N/A","N/A","1524",false,true
"241757","/coins/bkx/overview","/media/14913571/bkx.png","BKX","BKX","BANKEX","BANKEX (BKX)","N/A","N/A","0","400000000","N/A","N/A","1525",false,true
"241804","/coins/bou/overview","/media/9350750/bou.jpg","BOU","BOU","Boulle","Boulle (BOU)","N/A","N/A","0","N/A","N/A","N/A","1526",false,false
"242873","/coins/oxy/overview","/media/9350753/oxy.png","OXY","OXY","Oxycoin","Oxycoin (OXY)","DPoS","DPoS","0","N/A","N/A","N/A","1527",false,true
"243045","/coins/amt/overview","/media/9350756/amt.jpg","AMT","AMT","Acumen","Acumen (AMT)","N/A","N/A","0","N/A","N/A","N/A","1529",false,false
"243079","/coins/gim/overview","/media/27010507/gim.png","GIM","GIM","Gimli","Gimli (GIM)","N/A","N/A","0","150000000","N/A","N/A","1530",false,true
"247246","/coins/lbtc/overview","/media/9350763/lbtc.png","LBTC","LBTC","LiteBitcoin","LiteBitcoin (LBTC)","Scrypt","PoW","0","1000000000","N/A","N/A","1533",false,true
"247259","/coins/fraz/overview","/media/9350764/fraz.png","FRAZ","FRAZ","FrazCoin","FrazCoin (FRAZ)","Scrypt","PoW","0","20000000","N/A","N/A","1534",false,true
"247322","/coins/emt/overview","/media/9350765/emt.png","EMT","EMT","EasyMine","EasyMine (EMT)","N/A","N/A","0","33000000","N/A","N/A","1535",false,true
"247350","/coins/gxc/overview","/media/9350766/gxc.png","GXC","GXC","Gx Coin","Gx Coin (GXC)","N/A","N/A","0","10000000","N/A","N/A","1536",false,true
"247391","/coins/hbt/overview","/media/9350768/hbt.png","HBT","HBT","Hubiit","Hubiit (HBT)","N/A","N/A","0","31,801,783.6598","N/A","N/A","1537",false,true
"247703","/coins/krone/overview","/media/9350770/krone.png","KRONE","KRONE","Kronecoin","Kronecoin (KRONE)","Scrypt","PoW","0","84000000","N/A","N/A","1538",false,true
"248243","/coins/srt/overview","/media/9350771/srt.png","SRT","SRT","Scrypto","Scrypto (SRT)","N/A","N/A","0","9123000","N/A","N/A","1539",false,false
"248300","/coins/ava/overview","/media/9350772/ava.png","AVA","AVA","Avalon","Avalon (AVA)","N/A","N/A","0","10000000","N/A","N/A","1540",false,false
"249784","/coins/bt/overview","/media/9350775/bt.png","BT","BT","BuildTeam","BuildTeam (BT)","N/A","N/A","0","1000000","N/A","N/A","1541",false,false
"249821","/coins/acc/overview","/media/9350776/acc.jpg","ACC","ACC","AdCoin","AdCoin (ACC)","Scrypt","PoW","0","100000000","N/A","N/A","1542",false,true
"252359","/coins/z2/overview","/media/9350780/z2.png","Z2","Z2","Z2 Coin","Z2 Coin (Z2)","SHA256","PoW","0","11000000","N/A","N/A","1544",false,false
"253667","/coins/linx/overview","/media/9350783/linx.png","LINX","LINX","Linx","Linx (LINX)","Scrypt","PoW","0","100000000","N/A","N/A","1545",false,true
"253688","/coins/xcxt/overview","/media/9350784/xcxt.png","XCXT","XCXT","CoinonatX","CoinonatX (XCXT)","Scrypt","PoW/PoS","0","48252000","N/A","N/A","1546",false,true
"253707","/coins/blas/overview","/media/25792611/blas.png","BLAS","BLAS","BlakeStar","BlakeStar (BLAS)","Blake2S","PoW/PoS","0","2400000000","N/A","N/A","1547",false,true
"253766","/coins/good/overview","/media/9350786/good.png","GOOD","GOOD","GoodCoin","GoodCoin (GOOD)","Scrypt","PoW/PoS","0","100000000","N/A","N/A","1548",false,true
"255293","/coins/trv/overview","/media/9350789/trv.png","TRV","TRV","Travel Coin","Travel Coin (TRV)","N/A","N/A","0","200000","N/A","N/A","1550",false,true
"255489","/coins/crtm/overview","/media/9350790/crtm.jpg","CRTM","CRTM","Cryptum","Cryptum (CRTM)","N/A","Proof of Ownership","0","1100000","N/A","N/A","1551",false,true
"255777","/coins/pst/overview","/media/9350792/pst.jpg","PST","PST","Primas","Primas (PST)","N/A","N/A","0","100000000","N/A","N/A","1553",false,true
"257110","/coins/mtx/overview","/media/9350793/mtx.png","MTX","MTX","Matryx","Matryx (MTX)","N/A","N/A","0","N/A","N/A","N/A","1554",false,true
"257772","/coins/prix/overview","/media/9350797/prix.png","PRIX","PRIX","Privatix","Privatix (PRIX)","N/A","N/A","0","1275455.31177803","N/A","N/A","1555",false,true
"278056","/coins/ctx/overview","/media/12318075/ctx1.png","CTX","CTX","CarTaxi","CarTaxi (CTX)","N/A","N/A","0","487500000","N/A","N/A","1556",false,true
"283116","/coins/enj/overview","/media/11417639/enjt.png","ENJ","ENJ","Enjin Coin","Enjin Coin (ENJ)","N/A","N/A","0","1000000000","N/A","N/A","1561",false,true
"289715","/coins/cnx/overview","/media/11417632/cnx.png","CNX","CNX","Cryptonex","Cryptonex (CNX)","N/A","N/A","0","210000000","N/A","N/A","1562",false,true
"290053","/coins/drc/overview","/media/11417638/drp.png","DRC","DRC","Dropcoin","Dropcoin (DRC)","N/A","PoS","0","500000000","N/A","N/A","1563",false,false
"292748","/coins/fuel/overview","/media/11999072/fuel.png","FUEL","FUEL","Etherparty","Etherparty (FUEL)","N/A","N/A","0","1000000000","N/A","N/A","1564",false,true
"294364","/coins/ace/overview","/media/11999076/ace.png","ACE","ACE","TokenStars","TokenStars (ACE)","N/A","N/A","0","N/A","N/A","N/A","1565",false,true
"296844","/coins/wrc/overview","/media/11999078/wrc.png","WRC","WRC","Worldcore","Worldcore (WRC)","N/A","N/A","0","245209299","N/A","N/A","1566",false,true
"299397","/coins/wtc/overview","/media/12317959/wtc.png","WTC","WTC","Waltonchain","Waltonchain (WTC)","Ethash","N/A","0","70000000","N/A","N/A","1567",false,true
"299415","/coins/brx/overview","/media/12317960/brx.png","BRX","BRX","Breakout Stake","Breakout Stake (BRX)","N/A","PoW/PoS","0","N/A","N/A","N/A","1568",false,true
"299811","/coins/wrt/overview","/media/12317963/wrt.png","WRT","WRT","WRTcoin","WRTcoin (WRT)","X11","PoW","0","25000000000","N/A","N/A","1570",false,true
"301112","/coins/orme/overview","/media/12317975/omes.png","ORME","ORME","Ormeus Coin","Ormeus Coin (ORME)","N/A","N/A","0","200000000","N/A","N/A","1571",false,true
"301119","/coins/deep/overview","/media/12317976/deep.png","DEEP","DEEP","Deep Gold","Deep Gold (DEEP)","N/A","N/A","0","100000000","N/A","N/A","1572",false,true
"301216","/coins/wsh/overview","/media/12317980/wish.png","WSH","WSH","Wish Finance","Wish Finance (WSH)","N/A","N/A","1","30000000","N/A","N/A","1575",false,false
"303888","/coins/arna/overview","/media/12318005/arna.png","ARNA","ARNA*","ARNA Panacea","ARNA Panacea (ARNA)","N/A","N/A","0","1000000000","N/A","N/A","1576",false,false
"303943","/coins/abc/overview","/media/12318006/bac.png","ABC","ABC","AB-Chain","AB-Chain (ABC)","N/A","N/A","0","210000000","N/A","N/A","1577",false,true
"304147","/coins/prp/overview","/media/12318007/prp.png","PRP","PRP","Papyrus","Papyrus (PRP)","N/A","N/A","0","N/A","N/A","N/A","1578",false,false
"304184","/coins/bmc/overview","/media/12318008/bmc.png","BMC","BMC","Blackmoon Crypto","Blackmoon Crypto (BMC)","N/A","N/A","0","60000000","N/A","N/A","1579",false,true
"304605","/coins/skrstar/overview","/media/12318013/skr.png","SKR*","SKR*","Skrilla Token","Skrilla Token (SKR*)","N/A","N/A","0","405545345","N/A","N/A","1580",false,true
"304693","/coins/3des/overview","/media/12318014/3des.png","3DES","3DES","3DES","3DES (3DES)","N/A","N/A","0","35000000","N/A","N/A","1581",false,false
"304833","/coins/pyn/overview","/media/12318033/pyn.png","PYN","PYN","Paycentos","Paycentos (PYN)","N/A","N/A","0","450000000","N/A","N/A","1582",false,true
"305047","/coins/kapu/overview","/media/12318035/logo_500x500.png","KAPU","KAPU","Kapu","Kapu (KAPU)","DPoS","DPoS","0","115000000","N/A","N/A","1583",false,true
"305252","/coins/sense/overview","/media/12318034/sense.png","SENSE","SENSE","Sense Token","Sense Token (SENSE)","N/A","N/A","0","1000000000","N/A","N/A","1584",false,false
"306482","/coins/vee/overview","/media/12318044/vee.png","VEE","VEE","BLOCKv","BLOCKv (VEE)","N/A","N/A","0","6428571429","N/A","N/A","1586",false,true
"307112","/coins/fc/overview","/media/12318045/fc.png","FC","FC","Facecoin","Facecoin (FC)","N/A","N/A","1","20000000","N/A","N/A","1587",false,true
"307219","/coins/rcn/overview","/media/12318046/rnc.png","RCN","RCN","Ripio","Ripio (RCN)","N/A","PoW","0","1000000000","N/A","N/A","1588",false,true
"307406","/coins/nrn/overview","/media/12318047/nrn.png","NRN","NRN","Doc.ai Neuron","Doc.ai Neuron (NRN)","N/A","N/A","1","860000000","N/A","N/A","1589",false,false
"308072","/coins/evc/overview","/media/12318064/evc.png","EVC","EVC","Eventchain","Eventchain (EVC)","N/A","N/A","0","84000000","N/A","N/A","1590",false,true
"309621","/coins/link/overview","/media/12318078/link.png","LINK","LINK","ChainLink","ChainLink (LINK)","N/A","N/A","0","1000000000 ","N/A","N/A","1591",false,true
"310052","/coins/wiz/overview","/media/12318081/wiz.png","WIZ","WIZ","Crowdwiz","Crowdwiz (WIZ)","N/A","PoS","0","40000000","N/A","N/A","1592",false,true
"310297","/coins/edo/overview","/media/12318082/eiboo.png","EDO","EDO","Eidoo","Eidoo (EDO)","N/A","N/A","0","90708327","N/A","N/A","1593",false,true
"310392","/coins/atkn/overview","/media/12318083/atkn.png","ATKN","ATKN","A-Token","A-Token (ATKN)","N/A","N/A","0","30000000","N/A","N/A","1594",false,true
"310497","/coins/knc/overview","/media/12318084/knc.png","KNC","KNC","Kyber Network","Kyber Network (KNC)","N/A","N/A","0","226000000","N/A","N/A","1595",false,true
"310553","/coins/rustbits/overview","/media/12318085/rustbits.png","RUSTBITS","RUSTBITS","Rustbits","Rustbits (RUSTBITS)","N/A","N/A","0","100000000","N/A","N/A","1596",false,false
"310589","/coins/rex/overview","/media/12318086/rex.png","REX","REX","REX","REX (REX)","N/A","N/A","0","24041497.2407","N/A","N/A","1597",false,true
"310754","/coins/ethd/overview","/media/12318087/ethd.png","ETHD","ETHD","Ethereum Dark","Ethereum Dark (ETHD)","Scrypt","PoW/PoS","0","4200000","N/A","N/A","1598",false,true
"310812","/coins/sumo/overview","/media/27010696/sumo.png","SUMO","SUMO","Sumokoin","Sumokoin (SUMO)","CryptoNight","PoW","0","88888888","N/A","N/A","1599",false,true
"310852","/coins/8s/overview","/media/12318091/8s.png","8S","8S","Elite 888","Elite 888 (8S)","N/A","N/A","0","888","N/A","N/A","1601",false,false
"310867","/coins/h2o/overview","/media/12318092/h2o.png","H2O","H2O","Hydrominer","Hydrominer (H2O)","N/A","N/A","0","100000000","N/A","N/A","1602",false,true
"311176","/coins/tkt/overview","/media/12318093/tkt.png","TKT","TKT","Crypto Tickets","Crypto Tickets (TKT)","N/A","N/A","0","52006540","N/A","N/A","1603",false,false
"311516","/coins/rhea/overview","/media/12318096/rhea.png","RHEA","RHEA","Rhea","Rhea (RHEA)","N/A","N/A","0","50000000","N/A","N/A","1604",false,false
"311558","/coins/art/overview","/media/12318097/art.png","ART","ART","Maecenas","Maecenas (ART)","N/A","N/A","0","100000000","N/A","N/A","1605",false,true
"311829","/coins/drt/overview","/media/12318099/drt.png","DRT","DRT","DomRaider","DomRaider (DRT)","N/A","N/A","0","1300000000","N/A","N/A","1606",false,true
"311853","/coins/snov/overview","/media/12318100/snov.png","SNOV","SNOV","Snovio","Snovio (SNOV)","N/A","N/A","0","651129644 ","N/A","N/A","1607",false,true
"313967","/coins/mtn/overview","/media/12318118/mtn.png","MTN","MTN","TrackNetToken","TrackNetToken (MTN)","N/A","N/A","0","100000000","N/A","N/A","1609",false,true
"313988","/coins/stockbet/overview","/media/12318119/stockbet.png","STOCKBET","STOCKBET","StockBet","StockBet (STOCKBET)","N/A","N/A","0","N/A","N/A","N/A","1610",false,false
"314331","/coins/plm/overview","/media/12318124/plm.jpg","PLM","PLM","Algo.Land","Algo.Land (PLM)","N/A","PoS","0","N/A","N/A","N/A","1611",false,false
"314580","/coins/salt/overview","/media/9350744/salt.jpg","SALT","SALT","Salt Lending","Salt Lending (SALT)","N/A","N/A","0","120000000","N/A","N/A","1613",false,true
"314865","/coins/snd/overview","/media/12318128/snd.png","SND","SND","Sandcoin","Sandcoin (SND)","N/A","N/A","0","2684319 ","N/A","N/A","1614",false,true
"318154","/coins/xp/overview","/media/12318134/xp.png","XP","XP","Experience Points","Experience Points (XP)","SHA256","PoW/PoS","0","N/A","N/A","N/A","1616",false,true
"318169","/coins/lrc/overview","/media/12318135/lrc.png","LRC","LRC","Loopring","Loopring (LRC)","N/A","N/A","0","1395076055","N/A","N/A","1617",false,true
"318199","/coins/hsr/overview","/media/12318137/hsr.png","HSR","HSR","Hshare","Hshare (HSR)","N/A","PoW/PoS","0","84000000","N/A","N/A","1618",false,true
"318704","/coins/gla/overview","/media/12318141/gla.png","GLA","GLA","Gladius","Gladius (GLA)","N/A","N/A","0","96300000","N/A","N/A","1619",false,true
"318794","/coins/zna/overview","/media/12318142/zna.png","ZNA","ZNA","Zenome","Zenome (ZNA)","N/A","N/A","0","N/A","N/A","N/A","1620",false,false
"319029","/coins/ezm/overview","/media/12318143/ezm.png","EZM","EZM","EZMarket","EZMarket (EZM)","N/A","N/A","0","150000000","N/A","N/A","1621",false,false
"319075","/coins/odn/overview","/media/12318145/odn.png","ODN","ODN","Obsidian","Obsidian (ODN)","SHA-512","PoS","0","91388946","N/A","N/A","1622",false,true
"319130","/coins/poll/overview","/media/12318144/poll.png","POLL","POLL","ClearPoll","ClearPoll (POLL)","N/A","N/A","0","9999991","N/A","N/A","1623",false,true
"319238","/coins/mtk/overview","/media/12318149/mtk.png","MTK","MTK","Moya Token","Moya Token (MTK)","N/A","N/A","0","125000000","N/A","N/A","1624",false,false
"319254","/coins/cas/overview","/media/12318148/cas.png","CAS","CAS","Cashaa","Cashaa (CAS)","N/A","N/A","0","1000000000","N/A","N/A","1625",false,true
"320036","/coins/mat/overview","/media/12318162/mat.png","MAT","MAT","MiniApps","MiniApps (MAT)","N/A","PoW","0","10624482.461137533912144041","N/A","N/A","1626",false,true
"320412","/coins/gjc/overview","/media/12318166/gjc.png","GJC","GJC","Global Jobcoin","Global Jobcoin (GJC)","N/A","N/A","0","100000000","N/A","N/A","1628",false,true
"320551","/coins/wic/overview","/media/12318168/ocfkmb0t_400x400.jpg","WIC","WIC","Wi Coin","Wi Coin (WIC)","N/A","N/A","0","100000000","N/A","N/A","1629",false,true
"320621","/coins/wand/overview","/media/12318182/wandxlogo_new1.png","WAND","WAND","WandX","WandX (WAND)","N/A","N/A","0","72000000","N/A","N/A","1631",false,true
"321177","/coins/elix/overview","/media/12318172/elix.png","ELIX","ELIX","Elixir","Elixir (ELIX)","N/A","N/A","0","24147007.0087","N/A","N/A","1632",false,true
"322002","/coins/yoyow/overview","/media/12318178/yoyow.png","YOYOW","YOYOW","Yoyow","Yoyow (YOYOW)","N/A","N/A","0","62000000","N/A","N/A","1636",false,true
"322013","/coins/rec/overview","/media/12318179/rec.png","REC","REC","Regalcoin","Regalcoin (REC)","X11","PoW/PoS","0","27000000","N/A","N/A","1637",false,true
"322963","/coins/bis/overview","/media/12318191/bis.png","BIS","BIS","Bismuth","Bismuth (BIS)","N/A","PoW","0","109999978","N/A","N/A","1638",false,true
"325279","/coins/vsx/overview","/media/12318194/vsx.png","VSX","VSX","Vsync","Vsync (VSX)","X13","PoW/PoS","0","N/A","N/A","N/A","1643",false,true
"326082","/coins/wishstar/overview","/media/12317980/wish.png","WISH*","WISH*","WishFinance","WishFinance (WISH*)","N/A","N/A","0","N/A","N/A","N/A","1644",false,false
"326222","/coins/flash/overview","/media/12318206/flash.png","FLASH","FLASH","FLASH coin","FLASH coin (FLASH)","N/A","N/A","0","900000000","N/A","N/A","1645",false,true
"327184","/coins/btcz/overview","/media/12318408/btcz.png","BTCZ","BTCZ","BitcoinZ","BitcoinZ (BTCZ)","Equihash","PoW","0","21000000000","N/A","N/A","1647",false,true
"327250","/coins/czc/overview","/media/12318215/czc.png","CZC","CZC","Crazy Coin","Crazy Coin (CZC)","N/A","N/A","0","85000000","N/A","N/A","1648",false,true
"327500","/coins/ppp/overview","/media/12318216/ppp.png","PPP","PPP","PayPie","PayPie (PPP)","N/A","N/A","0","165000000","N/A","N/A","1649",false,true
"327608","/coins/guess/overview","/media/12318217/guess.png","GUESS","GUESS","Peerguess","Peerguess (GUESS)","N/A","N/A","0","200000000","N/A","N/A","1650",false,true
"327632","/coins/can/overview","/media/12318218/canya.png","CAN","CAN","CanYaCoin","CanYaCoin (CAN)","N/A","N/A","0","100000000","N/A","N/A","1651",false,true
"328639","/coins/etp/overview","/media/12318223/etp.png","ETP","ETP","Metaverse","Metaverse (ETP)","Ethash","N/A","0","100000000","N/A","N/A","1652",false,true
"328784","/coins/ert/overview","/media/12318226/ert.png","ERT","ERT","Esports.com","Esports.com (ERT)","N/A","N/A","0","60000000","N/A","N/A","1654",false,true
"329507","/coins/bacstar/overview","/media/12318229/bac.png","BAC*","BAC*","LakeBanker","LakeBanker (BAC*)","N/A","N/A","0","500000000","N/A","N/A","1655",false,false
"329562","/coins/flik/overview","/media/12318230/flik.png","FLIK","FLIK","FLiK","FLiK (FLIK)","N/A","N/A","0","600000000","N/A","N/A","1656",false,true
"329767","/coins/trip/overview","/media/12318231/trip.png","TRIP","TRIP","Trippki","Trippki (TRIP)","N/A","N/A","0","200000000","N/A","N/A","1657",false,false
"330003","/coins/mbt/overview","/media/12318238/mbt.png","MBT","MBT","Multibot","Multibot (MBT)","N/A","N/A","0","25000000","N/A","N/A","1658",false,false
"331207","/coins/jvy/overview","/media/12318244/jvy.png","JVY","JVY","Javvy","Javvy (JVY)","N/A","N/A","0","1000000000000040000.3135","N/A","N/A","1659",false,false
"331603","/coins/alis/overview","/media/12318247/alis.png","ALIS","ALIS","ALISmedia","ALISmedia (ALIS)","N/A","N/A","0","287604611.0864","N/A","N/A","1660",false,true
"332804","/coins/lev/overview","/media/12318249/lev.png","LEV","LEV","Leverj","Leverj (LEV)","N/A","N/A","0","1000000000","N/A","N/A","1661",false,true
"334856","/coins/arbi/overview","/media/12318258/arbi.png","ARBI","ARBI","Arbi","Arbi (ARBI)","Ethash","N/A","0","50000","N/A","N/A","1663",false,false
"334997","/coins/elt/overview","/media/12318259/elt.png","ELT","ELT","Eloplay","Eloplay (ELT)","N/A","N/A","0","N/A","N/A","N/A","1664",false,false
"335059","/coins/req/overview","/media/12318260/req.png","REQ","REQ","Request Network","Request Network (REQ)","N/A","N/A","0","1000000000","N/A","N/A","1665",false,true
"335127","/coins/arn/overview","/media/12318261/arn.png","ARN","ARN","Aeron","Aeron (ARN)","N/A","N/A","0","100000000","N/A","N/A","1666",false,true
"335505","/coins/dat/overview","/media/12318265/dat.png","DAT","DAT","Datum","Datum (DAT)","N/A","N/A","0","2653841597.973271663912484125","N/A","N/A","1667",false,true
"336538","/coins/vibe/overview","/media/12318267/vibe.png","VIBE","VIBE","VIBEHub","VIBEHub (VIBE)","N/A","N/A","0","267000000","N/A","N/A","1668",false,true
"336556","/coins/rok/overview","/media/12318268/rok.png","ROK","ROK","Rockchain","Rockchain (ROK)","N/A","N/A","0","100000000","N/A","N/A","1669",false,false
"336594","/coins/xred/overview","/media/12318269/xred.png","XRED","XRED","X Real Estate Development","X Real Estate Development (XRED)","N/A","N/A","0","65000000","N/A","N/A","1670",false,false
"336705","/coins/day/overview","/media/12318271/day.png","DAY","DAY","Chronologic","Chronologic (DAY)","N/A","N/A","0","806812","N/A","N/A","1671",false,true
"337162","/coins/ast/overview","/media/12318279/ast.png","AST","AST","AirSwap","AirSwap (AST)","N/A","N/A","0","500000000","N/A","N/A","1673",false,true
"337863","/coins/flp/overview","/media/12318280/flip.png","FLP","FLP","Gameflip","Gameflip (FLP)","N/A","N/A","0","100000000","N/A","N/A","1674",false,true
"338018","/coins/hxt/overview","/media/12318282/hxt.png","HXT","HXT","HextraCoin","HextraCoin (HXT)","Scrypt","N/A","0","29000000","N/A","N/A","1675",false,false
"338070","/coins/cnd/overview","/media/12318283/cnd.png","CND","CND","Cindicator","Cindicator (CND)","N/A","N/A","0","2000000005","N/A","N/A","1676",false,true
"338140","/coins/vrp/overview","/media/12318284/vrt.png","VRP","VRP*","Prosense.tv","Prosense.tv (VRP)","N/A","N/A","0","720000000","N/A","N/A","1677",false,true
"338156","/coins/ntm/overview","/media/12318286/ntm.png","NTM","NTM","NetM","NetM (NTM)","Scrypt","PoW","0","101318932073.89769","N/A","N/A","1678",false,true
"338180","/coins/tzc/overview","/media/12318285/tzc.png","TZC","TZC","TrezarCoin","TrezarCoin (TZC)","NeoScrypt","PoW/PoS","0","400000000","N/A","N/A","1679",false,true
"338335","/coins/eng/overview","/media/12318287/eng.png","ENG","ENG","Enigma","Enigma (ENG)","N/A","N/A","0","150000000","N/A","N/A","1680",false,true
"338415","/coins/mci/overview","/media/12318289/mci.png","MCI","MCI","Musiconomi","Musiconomi (MCI)","N/A","N/A","0","100000000","N/A","N/A","1681",false,true
"338426","/coins/cov/overview","/media/12318288/cov.png","COV","COV","Covesting","Covesting (COV)","N/A","N/A","0","20000000","N/A","N/A","1682",false,true
"338555","/coins/air/overview","/media/12318291/air.png","AIR","AIR","AirToken","AirToken (AIR)","N/A","N/A","0","1491492558","N/A","N/A","1684",false,true
"339406","/coins/nto/overview","/media/12318293/nto.png","NTO","NTO","Fujinto","Fujinto (NTO)","N/A","N/A","0","400000000","N/A","N/A","1685",false,true
"339419","/coins/atcc/overview","/media/12318294/atcc.png","ATCC","ATCC","ATC Coin","ATC Coin (ATCC)","Scrypt","PoW","0","84000000","N/A","N/A","1686",false,true
"339431","/coins/kolion/overview","/media/12318295/kolion.png","KOLION","KOLION","Kolion","Kolion (KOLION)","N/A","N/A","1","1000000","N/A","N/A","1687",false,true
"339533","/coins/wild/overview","/media/12318298/wild.png","WILD","WILD","Wild Crypto","Wild Crypto (WILD)","N/A","N/A","0","100000000","N/A","N/A","1688",false,true
